faMeasureChannelPedestal: slot 8, chan 10 => avg 143.051, rms  1.267, min 139, max 147
faMeasureChannelPedestal: slot 8, chan 11 => avg 123.275, rms  1.173, min 119, max 127
faMeasureChannelPedestal: slot 8, chan 12 => avg 100.883, rms  1.276, min 97, max 105
faMeasureChannelPedestal: slot 8, chan 13 => avg 112.135, rms  1.167, min 108, max 116
faMeasureChannelPedestal: slot 8, chan 14 => avg 137.829, rms  1.301, min 133, max 143
faMeasureChannelPedestal: slot 8, chan 15 => avg 108.551, rms  1.165, min 104, max 112
faMeasureChannelPedestal: slot 9, chan 0 => avg 60.719, rms  1.276, min 56, max 65
faMeasureChannelPedestal: slot 9, chan 1 => avg 59.347, rms  1.247, min 55, max 64
faMeasureChannelPedestal: slot 9, chan 2 => avg 94.178, rms  1.150, min 90, max 98
faMeasureChannelPedestal: slot 9, chan 3 => avg 105.722, rms  1.237, min 101, max 110
faMeasureChannelPedestal: slot 9, chan 4 => avg 110.169, rms  1.372, min 105, max 115
faMeasureChannelPedestal: slot 9, chan 5 => avg 92.235, rms  1.287, min 88, max 96
faMeasureChannelPedestal: slot 9, chan 6 => avg 56.603, rms  1.296, min 52, max 61
faMeasureChannelPedestal: slot 9, chan 7 => avg 66.511, rms  1.329, min 62, max 71
faMeasureChannelPedestal: slot 9, chan 8 => avg 108.402, rms  1.296, min 104, max 113
faMeasureChannelPedestal: slot 9, chan 9 => avg 112.242, rms  1.275, min 108, max 117
faMeasureChannelPedestal: slot 9, chan 10 => avg 110.175, rms  1.230, min 106, max 115
faMeasureChannelPedestal: slot 9, chan 11 => avg 109.368, rms  1.482, min 105, max 114
faMeasureChannelPedestal: slot 9, chan 12 => avg 88.768, rms  1.242, min 84, max 93
faMeasureChannelPedestal: slot 9, chan 13 => avg 101.512, rms  1.187, min 97, max 106
faMeasureChannelPedestal: slot 9, chan 14 => avg 93.958, rms  1.127, min 90, max 97
faMeasureChannelPedestal: slot 9, chan 15 => avg 45.966, rms  1.172, min 42, max 50
faMeasureChannelPedestal: slot 10, chan 0 => avg 108.433, rms  1.303, min 104, max 114
faMeasureChannelPedestal: slot 10, chan 1 => avg 77.246, rms  1.224, min 73, max 81
faMeasureChannelPedestal: slot 10, chan 2 => avg 103.840, rms  1.164, min 100, max 109
faMeasureChannelPedestal: slot 10, chan 3 => avg 123.863, rms  1.387, min 119, max 129
faMeasureChannelPedestal: slot 10, chan 4 => avg 67.139, rms  1.293, min 62, max 72
faMeasureChannelPedestal: slot 10, chan 5 => avg 117.341, rms  1.323, min 113, max 122
faMeasureChannelPedestal: slot 10, chan 6 => avg 119.282, rms  1.178, min 115, max 123
faMeasureChannelPedestal: slot 10, chan 7 => avg 128.259, rms  1.754, min 121, max 134
faMeasureChannelPedestal: slot 10, chan 8 => avg 87.147, rms  1.389, min 82, max 92
faMeasureChannelPedestal: slot 10, chan 9 => avg 122.910, rms  1.341, min 119, max 128
