faMeasureChannelPedestal: slot 9, chan 11 => avg 120.270, rms  1.167, min 116, max 124
faMeasureChannelPedestal: slot 9, chan 12 => avg 139.707, rms  1.121, min 136, max 144
faMeasureChannelPedestal: slot 9, chan 13 => avg 96.146, rms  1.109, min 92, max 101
faMeasureChannelPedestal: slot 9, chan 14 => avg 70.605, rms  1.123, min 67, max 75
faMeasureChannelPedestal: slot 9, chan 15 => avg 106.771, rms  1.162, min 103, max 111
faMeasureChannelPedestal: slot 10, chan 0 => avg 142.356, rms  1.542, min 137, max 147
faMeasureChannelPedestal: slot 10, chan 1 => avg 135.044, rms  1.283, min 130, max 139
faMeasureChannelPedestal: slot 10, chan 2 => avg 142.467, rms  1.580, min 137, max 148
faMeasureChannelPedestal: slot 10, chan 3 => avg 134.775, rms  1.166, min 131, max 139
faMeasureChannelPedestal: slot 10, chan 4 => avg 131.720, rms  1.305, min 127, max 136
faMeasureChannelPedestal: slot 10, chan 5 => avg 88.756, rms  1.306, min 84, max 94
faMeasureChannelPedestal: slot 10, chan 6 => avg 145.773, rms  1.449, min 141, max 151
faMeasureChannelPedestal: slot 10, chan 7 => avg 128.781, rms  1.406, min 124, max 133
faMeasureChannelPedestal: slot 10, chan 8 => avg 103.697, rms  1.339, min 97, max 109
faMeasureChannelPedestal: slot 10, chan 9 => avg 129.838, rms  1.344, min 125, max 135
faMeasureChannelPedestal: slot 10, chan 10 => avg 129.351, rms  1.384, min 125, max 134
faMeasureChannelPedestal: slot 10, chan 11 => avg 127.267, rms  1.347, min 123, max 132
faMeasureChannelPedestal: slot 10, chan 12 => avg 105.996, rms  1.318, min 102, max 112
faMeasureChannelPedestal: slot 10, chan 13 => avg 128.796, rms  1.301, min 124, max 134
faMeasureChannelPedestal: slot 10, chan 14 => avg 101.696, rms  1.208, min 98, max 106
faMeasureChannelPedestal: slot 10, chan 15 => avg 131.500, rms  1.192, min 127, max 136
faMeasureChannelPedestal: slot 13, chan 0 => avg 131.425, rms  1.279, min 126, max 136
faMeasureChannelPedestal: slot 13, chan 1 => avg 97.378, rms  1.249, min 92, max 102
faMeasureChannelPedestal: slot 13, chan 2 => avg 115.559, rms  1.165, min 112, max 120
faMeasureChannelPedestal: slot 13, chan 3 => avg 121.616, rms  1.192, min 118, max 126
faMeasureChannelPedestal: slot 13, chan 4 => avg 92.712, rms  1.251, min 88, max 97
faMeasureChannelPedestal: slot 13, chan 5 => avg 132.453, rms  1.358, min 127, max 137
faMeasureChannelPedestal: slot 13, chan 6 => avg 138.008, rms  1.326, min 133, max 142
faMeasureChannelPedestal: slot 13, chan 7 => avg 96.533, rms  1.289, min 92, max 102
faMeasureChannelPedestal: slot 13, chan 8 => avg 103.981, rms  1.271, min 99, max 108
faMeasureChannelPedestal: slot 13, chan 9 => avg 125.249, rms  1.256, min 121, max 129
faMeasureChannelPedestal: slot 13, chan 10 => avg 112.322, rms  1.214, min 108, max 117
faMeasureChannelPedestal: slot 13, chan 11 => avg 120.799, rms  1.251, min 117, max 126
faMeasureChannelPedestal: slot 13, chan 12 => avg 90.505, rms  1.148, min 86, max 94
faMeasureChannelPedestal: slot 13, chan 13 => avg 112.153, rms  1.213, min 108, max 130
faMeasureChannelPedestal: slot 13, chan 14 => avg 97.719, rms  1.182, min 93, max 102
faMeasureChannelPedestal: slot 13, chan 15 => avg 111.536, rms  1.174, min 107, max 115
faMeasureChannelPedestal: slot 14, chan 0 => avg 86.000, rms  1.359, min 82, max 99
faMeasureChannelPedestal: slot 14, chan 1 => avg 118.041, rms  1.271, min 113, max 123
faMeasureChannelPedestal: slot 14, chan 2 => avg 137.367, rms  1.272, min 133, max 141
faMeasureChannelPedestal: slot 14, chan 3 => avg 116.069, rms  1.246, min 112, max 121
faMeasureChannelPedestal: slot 14, chan 4 => avg 103.151, rms  1.358, min 99, max 109
faMeasureChannelPedestal: slot 14, chan 5 => avg 141.640, rms  1.349, min 137, max 147
faMeasureChannelPedestal: slot 14, chan 6 => avg 133.489, rms  1.339, min 129, max 138
faMeasureChannelPedestal: slot 14, chan 7 => avg 137.220, rms  1.479, min 132, max 143
faMeasureChannelPedestal: slot 14, chan 8 => avg 118.733, rms  1.304, min 114, max 123
faMeasureChannelPedestal: slot 14, chan 9 => avg 124.838, rms  1.285, min 120, max 129
faMeasureChannelPedestal: slot 14, chan 10 => avg 117.539, rms  1.388, min 112, max 122
faMeasureChannelPedestal: slot 14, chan 11 => avg 90.993, rms  1.249, min 87, max 96
faMeasureChannelPedestal: slot 14, chan 12 => avg 134.188, rms  1.273, min 129, max 139
faMeasureChannelPedestal: slot 14, chan 13 => avg 76.301, rms  1.173, min 72, max 82
faMeasureChannelPedestal: slot 14, chan 14 => avg 100.658, rms  1.205, min 96, max 105
faMeasureChannelPedestal: slot 14, chan 15 => avg 95.304, rms  1.209, min 91, max 99
faMeasureChannelPedestal: slot 15, chan 0 => avg 156.571, rms  1.644, min 151, max 162
faMeasureChannelPedestal: slot 15, chan 1 => avg 115.808, rms  1.287, min 112, max 120
faMeasureChannelPedestal: slot 15, chan 2 => avg 133.124, rms  1.384, min 128, max 138
faMeasureChannelPedestal: slot 15, chan 3 => avg 112.714, rms  1.242, min 109, max 117
faMeasureChannelPedestal: slot 15, chan 4 => avg 97.978, rms  1.222, min 93, max 102
faMeasureChannelPedestal: slot 15, chan 5 => avg 123.906, rms  1.247, min 120, max 129
faMeasureChannelPedestal: slot 15, chan 6 => avg 121.055, rms  1.306, min 116, max 135
faMeasureChannelPedestal: slot 15, chan 7 => avg 82.250, rms  1.297, min 78, max 87
faMeasureChannelPedestal: slot 15, chan 8 => avg 131.079, rms  1.434, min 126, max 136
faMeasureChannelPedestal: slot 15, chan 9 => avg 115.160, rms  1.333, min 110, max 121
